#RPLIDAR SCAN DATA
#COUNT=994
#Angule	Distance	Quality
223.5608 191.0 188
223.8245 191.0 188
224.1870 189.0 188
224.4507 188.0 188
224.6979 188.0 188
225.0110 187.0 188
225.3241 186.0 188
225.5933 185.0 188
225.9009 184.0 188
226.2140 183.0 188
226.4667 183.0 188
226.7798 182.0 188
227.0435 182.0 188
227.2961 181.0 188
227.6093 180.0 188
227.9828 178.0 188
228.2300 178.0 188
228.4991 178.0 188
228.7463 178.0 188
229.0155 177.0 188
229.3726 175.0 188
229.7021 174.0 188
229.9493 174.0 188
230.2625 173.0 188
230.5261 172.0 188
230.7788 172.0 188
231.0919 171.0 188
231.3391 171.0 188
231.6687 170.0 188
231.9818 169.0 188
232.2949 168.0 188
232.5421 168.0 188
232.8552 167.0 188
233.1244 167.0 188
233.3716 167.0 188
233.6847 166.0 188
233.9978 165.0 188
234.2615 165.0 188
234.5142 164.0 188
234.8273 163.0 188
235.0909 163.0 188
235.3436 163.0 188
235.6512 162.0 188
235.9644 161.0 188
236.2335 161.0 188
236.5466 160.0 188
236.7938 160.0 188
237.0575 160.0 188
237.3102 160.0 188
237.5739 160.0 188
237.8870 159.0 188
238.1396 159.0 188
238.3868 159.0 188
238.6560 159.0 188
238.9636 158.0 188
239.2163 158.0 188
239.4800 158.0 188
239.7931 157.0 188
240.0458 157.0 188
240.2930 157.0 188
240.5621 157.0 188
240.8698 156.0 188
241.1224 156.0 188
241.3861 156.0 188
241.6388 156.0 188
241.9025 156.0 188
242.2156 155.0 188
242.4683 155.0 188
242.7155 155.0 188
242.9791 155.0 188
243.2318 155.0 188
243.5449 154.0 188
243.8086 154.0 188
244.0613 154.0 188
244.3250 154.0 188
244.5776 154.0 188
244.8853 153.0 188
245.1379 153.0 188
245.4016 153.0 188
245.6543 153.0 188
245.9674 152.0 188
246.2311 152.0 188
246.4838 152.0 188
246.7474 152.0 188
247.0605 151.0 188
247.3077 151.0 188
247.5604 151.0 188
247.8241 151.0 188
248.0768 151.0 188
248.3405 151.0 188
248.6536 150.0 188
248.9062 150.0 188
249.1534 150.0 188
249.4171 150.0 188
249.6698 150.0 188
249.9335 150.0 188
250.1862 150.0 188
250.5597 149.0 188
250.7025 150.0 188
250.9497 150.0 188
251.2134 150.0 188
251.5759 149.0 188
251.8396 149.0 188
252.0923 149.0 188
252.3560 149.0 188
252.6086 149.0 188
252.9218 148.0 188
253.1854 148.0 188
253.4326 148.0 188
253.6853 148.0 188
253.9490 148.0 188
254.2017 148.0 188
254.4653 148.0 188
254.7180 148.0 188
254.9652 148.0 188
255.2344 148.0 188
255.4816 148.0 188
255.7452 148.0 188
256.0583 147.0 188
256.2616 148.0 188
256.5143 148.0 188
256.8274 147.0 188
257.0746 147.0 188
257.2778 148.0 188
257.5415 148.0 188
257.7942 148.0 188
258.1073 147.0 188
258.3545 147.0 188
258.6237 147.0 188
258.8708 147.0 188
259.1400 147.0 188
259.3872 147.0 188
259.6509 147.0 188
259.9036 147.0 188
260.1562 147.0 188
260.4199 147.0 188
260.6671 147.0 188
260.9363 147.0 188
261.1835 147.0 188
261.4362 147.0 188
261.6998 147.0 188
261.9525 147.0 188
262.2162 147.0 188
262.4634 147.0 188
262.7325 147.0 188
262.9797 147.0 188
263.2489 147.0 188
263.4961 147.0 188
263.7488 147.0 188
264.0125 147.0 188
264.2651 147.0 188
264.5288 147.0 188
264.7760 147.0 188
265.0452 147.0 188
265.2924 147.0 188
265.5615 147.0 188
265.8087 147.0 188
266.0779 147.0 188
266.3251 147.0 188
266.5887 147.0 188
266.8414 147.0 188
267.0886 147.0 188
267.3578 147.0 188
267.6050 147.0 188
267.8741 147.0 188
268.1213 147.0 188
268.3905 147.0 188
268.6377 147.0 188
268.9014 147.0 188
269.1541 147.0 188
269.4177 147.0 188
269.6704 147.0 188
269.9176 147.0 188
270.1208 148.0 188
270.3900 148.0 188
270.6372 148.0 188
270.9009 148.0 188
271.1536 148.0 188
271.4172 148.0 188
271.6699 148.0 188
271.9336 148.0 188
272.1863 148.0 188
272.4335 148.0 188
272.7026 148.0 188
272.9498 148.0 188
273.2135 148.0 188
273.4167 149.0 188
273.6694 149.0 188
273.9331 149.0 188
274.1858 149.0 188
274.4330 149.0 188
274.7021 149.0 188
274.9493 149.0 188
275.2185 149.0 188
275.4657 149.0 188
275.7294 149.0 188
275.8722 150.0 188
276.1249 150.0 188
276.3885 150.0 188
276.6357 150.0 188
276.9049 150.0 188
277.1521 150.0 188
277.3553 151.0 188
277.6245 151.0 188
277.8717 151.0 188
278.1354 151.0 188
278.3881 151.0 188
278.6353 151.0 188
278.8385 152.0 188
279.1077 152.0 188
279.3549 152.0 188
279.6240 152.0 188
279.8712 152.0 188
280.1404 152.0 188
280.3271 153.0 188
280.5908 153.0 188
280.8435 153.0 188
281.1072 153.0 188
281.3544 153.0 188
281.5576 154.0 188
281.8268 154.0 188
282.0740 154.0 188
282.2772 155.0 188
282.5299 155.0 188
282.7936 155.0 188
283.0463 155.0 188
283.3099 155.0 188
283.5132 156.0 188
283.7604 156.0 188
283.9636 157.0 188
284.2163 157.0 188
284.4800 157.0 188
284.7327 157.0 188
284.9963 157.0 188
285.2490 157.0 188
285.4523 158.0 188
285.6995 158.0 188
285.9686 158.0 188
286.2158 158.0 188
286.4795 158.0 188
286.7322 158.0 188
286.9354 159.0 188
287.1826 159.0 188
287.4518 159.0 188
287.6990 159.0 188
287.9022 160.0 188
288.1549 160.0 188
288.4021 160.0 188
288.6053 161.0 188
288.8745 161.0 188
289.0613 162.0 188
289.3250 162.0 188
289.5776 162.0 188
289.7809 163.0 188
290.0281 163.0 188
290.2313 164.0 188
290.4840 164.0 188
290.7312 165.0 188
290.9949 165.0 188
291.1981 166.0 188
291.4508 166.0 188
291.6980 166.0 188
291.9012 167.0 188
292.1539 167.0 188
292.3572 168.0 188
292.6044 168.0 188
292.8076 169.0 188
293.0768 169.0 188
293.2635 170.0 188
293.4668 171.0 188
293.7140 171.0 188
293.9832 171.0 188
294.1699 172.0 188
294.4336 173.0 188
294.6863 173.0 188
294.8895 174.0 188
295.0928 175.0 188
295.3400 175.0 188
295.5927 175.0 188
295.7959 176.0 188
295.9991 177.0 188
296.2463 177.0 188
296.4990 178.0 188
296.7627 178.0 188
296.9659 179.0 188
297.1527 180.0 188
297.4219 180.0 188
297.6086 181.0 188
297.8723 182.0 188
298.0756 183.0 188
298.3228 183.0 188
298.5260 184.0 188
298.7183 185.0 188
298.9819 186.0 188
299.2291 186.0 188
299.4818 186.0 188
299.6851 187.0 188
299.8883 188.0 188
300.0916 190.0 188
300.3387 190.0 188
