#RPLIDAR SCAN DATA
#COUNT=3145
#Angule	Distance	Quality
104.1229 151.0 188
104.2163 151.0 188
104.3097 151.0 188
104.3427 152.0 188
104.4360 152.0 188
104.5294 152.0 188
104.7162 152.0 188
104.9030 152.0 188
104.9963 152.0 188
105.0732 152.0 188
105.1666 152.0 188
105.2655 152.0 188
105.3589 152.0 188
105.4523 152.0 188
105.4797 153.0 188
105.5731 153.0 188
105.6665 153.0 188
105.7654 153.0 188
105.8588 153.0 188
105.9521 153.0 188
106.0455 153.0 188
106.1389 153.0 188
106.2323 153.0 188
106.3257 153.0 188
106.3586 154.0 188
106.4520 154.0 188
106.5454 154.0 188
106.8256 154.0 188
106.9025 154.0 188
106.9958 154.0 188
107.0892 154.0 188
107.1826 154.0 188
107.2760 154.0 188
107.3749 154.0 188
107.4683 154.0 188
107.5616 154.0 188
107.5891 155.0 188
107.6825 155.0 188
107.7759 155.0 188
107.8748 155.0 188
107.9681 155.0 188
108.0615 155.0 188
108.1549 155.0 188
108.2483 155.0 188
108.3417 155.0 188
108.4186 155.0 188
108.5120 155.0 188
108.6053 155.0 188
108.6987 155.0 188
108.7921 155.0 188
108.8855 155.0 188
108.9185 156.0 188
109.0118 156.0 188
109.1052 156.0 188
109.1382 157.0 188
109.2316 157.0 188
109.3250 157.0 188
109.4183 157.0 188
109.5117 157.0 188
109.6051 157.0 188
109.6985 157.0 188
109.7919 157.0 188
109.8853 157.0 188
109.9841 157.0 188
110.0775 157.0 188
110.1709 157.0 188
110.2478 157.0 188
110.3412 157.0 188
110.4346 157.0 188
110.5280 157.0 188
110.6213 157.0 188
110.7147 157.0 188
110.8081 157.0 188
110.9015 157.0 188
110.9344 158.0 188
111.0278 158.0 188
111.1212 158.0 188
111.2146 158.0 188
111.3080 158.0 188
111.4014 158.0 188
111.4948 158.0 188
111.5936 158.0 188
111.6705 158.0 188
111.7639 158.0 188
111.8079 159.0 188
111.9012 159.0 188
111.9946 159.0 188
112.0935 159.0 188
112.3572 159.0 188
112.4506 159.0 188
112.6373 159.0 188
112.9175 159.0 188
113.0438 160.0 188
113.1372 160.0 188
113.1702 161.0 188
113.2635 161.0 188
113.3569 161.0 188
113.4503 161.0 188
113.6371 161.0 188
113.8239 161.0 188
113.8733 162.0 188
113.9667 162.0 188
114.0601 162.0 188
114.1534 162.0 188
114.2468 162.0 188
114.4336 162.0 188
114.6204 162.0 188
114.6533 163.0 188
115.1202 163.0 188
115.1697 164.0 188
115.2631 164.0 188
115.3564 164.0 188
115.4498 164.0 188
115.5432 165.0 188
115.6366 165.0 188
115.7300 165.0 188
115.8234 165.0 188
115.9167 165.0 188
116.0156 165.0 188
116.0431 166.0 188
116.1365 166.0 188
116.2299 166.0 188
116.5155 166.0 188
116.5594 167.0 188
116.6528 167.0 188
116.7462 167.0 188
116.8396 167.0 188
116.8726 168.0 188
116.9659 168.0 188
117.0593 168.0 188
117.1527 168.0 188
117.2461 168.0 188
117.5262 168.0 188
117.5757 169.0 188
117.6691 169.0 188
117.7020 170.0 188
117.7954 170.0 188
117.8888 170.0 188
117.9327 171.0 188
118.0261 171.0 188
118.1250 171.0 188
118.2184 171.0 188
118.2458 172.0 188
118.3392 172.0 188
118.4326 172.0 188
118.5260 172.0 188
118.6249 172.0 188
118.7183 172.0 188
